요양기관명,종별코드명,시도코드명,시군구코드,시군구코드명,주소,좌표(X),좌표(Y)
사회복지법인한국혈우재단부산의원,의원,부산,210015,부산사상구,"부산광역시 사상구 가야대로 272, 메디칼센타 7층 (주례동)",129.0022775,35.1501098
산돌의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 반여로167번길 76, 2,3층 (반여동)",129.1234229,35.2080231
산사나무한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 세실로 33, 301호 (좌동)",129.1789577,35.168018
산삼한의원,한의원,부산,210001,부산남구,"부산광역시 남구 수영로 260, 611호 (대연동, 대연백리명가에덴)",129.0952329,35.1351378
산솔한의원,한의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 301, (괴정동)",128.9843313,35.0989879
산수한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 아랫반송로21번길 38, (반송동)",129.1485935,35.2263468
살루스한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀동로 25, 상가B동 236호 (우동, 대우월드마크센텀아파트)",129.1314178,35.1714366
살루스한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 거제천로87번길 20, 2층 (거제동)",129.0723538,35.1826135
삼대경희한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 417, 3층 302호 (안락동)",129.1040934,35.1967783
삼대한의원,한의원,부산,210015,부산사상구,"부산광역시 사상구 사상로 149, (괘법동)",128.987194,35.1590991
삼동한의원,한의원,부산,210005,부산북구,"부산광역시 북구 시랑로 159, 양지빌딩 3층 (구포동)",129.012737,35.1962306
삼생한의원,한의원,부산,210002,부산동구,"부산광역시 동구 고관로 79-1, (수정동)",129.0445567,35.1263107
삼성공감정신건강의학과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀동로 9, 221호 (우동, 트럼프월드센텀아파트)",129.1324214,35.1703962
삼성내과엠알영상의학과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1392, 3,4,8~12층 (하단동)",128.9638445,35.1058699
삼성뉴방외과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 794, 603호 (좌동, 삼정엘리움)",129.1757451,35.168815
삼성리한여성의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 802, 웅신시네아트 B동 203호 (좌동)",129.1766569,35.1691635
삼성메디이비인후과의원,의원,부산,210002,부산동구,"부산광역시 동구 중앙대로 197, 4,8층 801,802호 (초량동)",129.0392211,35.1151156
삼성메디칼의원,의원,부산,210006,부산서구,"부산광역시 서구 대티로 179, 3층 (서대신동3가)",129.0121703,35.1116454
삼성메디칼의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1125, 에이동 408호 (연산동, CT타워)",129.0806504,35.1880405
삼성메디칼의원,의원,부산,210004,부산진구,"부산광역시 부산진구 전포대로 294, 1동 303층 (전포동, 서면한신아파트)",129.0664003,35.1631506
삼성메디컬치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동남로 1392, 5층 (하단동)",128.9638445,35.1058699
삼성본정형외과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 가야대로 276, M-square 메디컬센터 8층 801호 (주례동)",129.0027505,35.1500418
삼성브레인신경과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 415, 601호 (우동)",129.1411817,35.1669113
삼성서울내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 사직로70번길 76, (사직동)",129.0573652,35.1986198
삼성센텀정형외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 448, 2층 (당리동)",128.9697882,35.1052352
삼성속튼튼한내과의원,의원,부산,210005,부산북구,"부산광역시 북구 화명대로 44, 금호타워 3층 302호 (화명동)",129.013,35.2343739
삼성스마트내과의원,의원,부산,210001,부산남구,"부산광역시 남구 용호로 207, KPM메티컬빌딩 2~5,8층 (용호동)",129.1112533,35.1137445
삼성스마트신경과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 중앙대로 1523, SKHUBSKY 2,4층 B2-6~9,12~15호, B4-5,6호 (온천동)",129.0855308,35.2208431
삼성안과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 454, 3층 (당리동)",128.9693326,35.105612
삼성안과의원,의원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 차성남로51번길 30, 지센 7, 8층",129.216562,35.2426401
삼성연합의원,의원,부산,210003,부산동래구,"부산광역시 동래구 여고북로 160, 4,5층 (사직동)",129.0737845,35.2018692
삼성의원,의원,부산,210001,부산남구,"부산광역시 남구 지게골로 46, 3층 (문현동)",129.0703921,35.1355256
삼성의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 반송로924번길 13-1, (반송동)",129.1556759,35.2322043
삼성의원,의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 252, (수안동)",129.086672,35.2009322
삼성이비인후과의원,의원,부산,210005,부산북구,"부산광역시 북구 화명대로 35, 신호타워 3층 302호 (화명동)",129.0119897,35.2351559
삼성전기부속의원,의원,부산,210012,부산강서구,"부산광역시 강서구 녹산산업중로 333, 14동 2층 (송정동)",128.8562159,35.0959015
삼성정형외과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 금강공원로 8-1, (온천동)",129.0834968,35.2185312
삼성정형외과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 636, 1,2층 (광안동)",129.1144372,35.162398
삼성제일내과의원,의원,부산,210007,부산영도구,"부산광역시 영도구 태종로 107, 영도오션트라움 2층, 일부층 202호,203호,204호 (영선동1가)",129.042746,35.0913194
삼성제일산부인과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로 369, 5층 (우동, 해운대센텀메디칼센타)",129.1377353,35.1702057
삼성제일신경외과의원,의원,부산,210010,부산사하구,"부산광역시 사하구 사하로 201, 6층 (괴정동)",128.9931203,35.0997096
삼성제일의원,의원,부산,210002,부산동구,"부산광역시 동구 고관로 119-1, (수정동)",129.0468457,35.1293974
삼성치과의원,치과의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로 2095, (남산동)",129.0924096,35.2714136
삼성치과의원,치과의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1097, 4층 (연산동)",129.080633,35.1857109
삼성한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 257, 2층 (반여동)",129.1313256,35.2001871
삼성한의원,한의원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 차성동로 93, 2층",129.216626,35.2461556
삼성힘나는의원,의원,부산,210005,부산북구,"부산광역시 북구 백양대로 1197, 2층 (구포동)",129.0051325,35.2092898
삼육부산병원,종합병원,부산,210006,부산서구,"부산광역시 서구 대티로 170, (서대신동2가)",129.0110653,35.1127676
삼인요양병원,요양병원,부산,210015,부산사상구,"부산광역시 사상구 대동로 95, 5층, 8~10층 (학장동)",128.9779261,35.1384964
삼정한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 센텀2로 10, 401호 (우동,센텀메디컬센타)",129.1315304,35.1678325
삼진한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 구남로29번길 38, 6층 (중동, 혜천빌딩)",129.1623603,35.1626273
삼태극한의원,한의원,부산,210013,부산연제구,"부산광역시 연제구 화지로 82, 1~4층 (거제동)",129.0651599,35.1821098
삼호한의원,한의원,부산,210002,부산동구,"부산광역시 동구 자성공원로 19, (범일동)",129.0616431,35.1373539
상민한의원,한의원,부산,210100,부산기장군,"부산광역시 기장군 기장읍 차성동로178번길 3, (기장읍)",129.217755,35.2536982
상상의원,의원,부산,210004,부산진구,"부산광역시 부산진구 중앙대로 686, 3층 (부전동)",129.0595933,35.153949
상아 치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 521, (광안동)",129.111481,35.1524459
상아치과의원,치과의원,부산,210010,부산사하구,"부산광역시 사하구 낙동대로 325, (괴정동)",128.9814869,35.0999574
상아치과의원,치과의원,부산,210007,부산영도구,"부산광역시 영도구 절영로 99, 2층 (영선동3가)",129.0403081,35.0863385
상쾌한병원,병원,부산,210014,부산수영구,"부산광역시 수영구 연수로 406, (광안동)",129.1134692,35.1682093
상쾌한위앤장내과의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 169, 지하1층,1층일부,2~5층 (재송동)",129.1288947,35.1930266
상쾌한이비인후과의원,의원,부산,210007,부산영도구,"부산광역시 영도구 남항로 52, (영선동2가)",129.0418931,35.0881032
상쾌한이비인후과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 379, 5층 (남천동)",129.1062442,35.1408771
상현한방병원,한방병원,부산,210015,부산사상구,"부산광역시 사상구 사상로 174, (괘법동)",128.9861032,35.1610834
상현한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로137번길 4, (온천동)",129.0758241,35.2056856
상화한의원,한의원,부산,210005,부산북구,"부산광역시 북구 화명신도시로 132, (화명동)",129.0113182,35.2359112
새길내과의원,의원,부산,210003,부산동래구,"부산광역시 동래구 금강공원로 11, 3층 301,302호 (온천동, 온천 메디 플러스)",129.0831827,35.2183355
새나의원,의원,부산,210005,부산북구,"부산광역시 북구 백양대로 1011, 영진빌딩 2층 (구포동)",128.9941512,35.1961353
새날치과의원,치과의원,부산,210004,부산진구,"부산광역시 부산진구 연수로 10, 2층 (양정동)",129.0726769,35.1731798
새날한의원,한의원,부산,210009,부산해운대구,"부산광역시 해운대구 해운대로483번길 8-1, (우동)",129.1466436,35.163205
새날한의원,한의원,부산,210014,부산수영구,"부산광역시 수영구 광안로 15-3, 1,2층 (광안동)",129.1146262,35.1569109
새들한의원,한의원,부산,210008,부산중구,"부산광역시 중구 중구로 81, (대청동4가)",129.0296795,35.1048979
새라새요양병원,요양병원,부산,210001,부산남구,"부산광역시 남구 석포로26번길 17, (감만동)",129.0845486,35.121835
새로고침의원,의원,부산,210008,부산중구,"부산광역시 중구 광복로 73, (광복동2가, 비비안광복점)",129.0329523,35.0988597
새로운 치과의원,치과의원,부산,210014,부산수영구,"부산광역시 수영구 연수로 266, (망미동)",129.0997645,35.1729428
새로운정형외과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 중앙대로1841번길 23, 3층 (구서동)",129.0905196,35.2486095
새로운치과의원,치과의원,부산,210001,부산남구,"부산광역시 남구 수영로 195-5, (대연동)",129.0878703,35.1351744
새로이한의원,한의원,부산,210003,부산동래구,"부산광역시 동래구 사직북로 7, 세미프라자 2층 일부 (사직동)",129.0605997,35.1965686
새론의원,의원,부산,210013,부산연제구,"부산광역시 연제구 중앙대로 1077, 상계빌딩 5층, 8층 (연산동)",129.0798349,35.184312
새봄병원,병원,부산,210003,부산동래구,"부산광역시 동래구 충렬대로 152, 3층일부,7~10층 (온천동)",129.0766381,35.2046475
새봄산부인과의원,의원,부산,210015,부산사상구,"부산광역시 사상구 광장로 77, 4층 (괘법동)",128.9849405,35.1626268
새봄치과의원,치과의원,부산,210005,부산북구,"부산광역시 북구 금곡대로303번길 36, 스페이스303 2층 207호 (화명동)",129.0119891,35.2358274
새봄한의원,한의원,부산,210100,부산기장군,"부산광역시 기장군 정관면 정관로 489, 203호 (제일프라자)",129.1703607,35.3263845
새부산병원,병원,부산,210002,부산동구,"부산광역시 동구 초량중로 74, (초량동, 새부산병원)",129.0391841,35.1183022
새부산산부인과의원,의원,부산,210006,부산서구,"부산광역시 서구 구덕로 312, 4층 (동대신동2가)",129.0171811,35.1117278
새부산정형외과의원,의원,부산,210002,부산동구,"부산광역시 동구 진성로 19, 진우빌딩 2층 (수정동)",129.047308,35.1302324
새부산진정신건강의학과의원,의원,부산,210002,부산동구,"부산광역시 동구 범일로 97, (범일동)",129.0590276,35.1386663
새빛안과의원,의원,부산,210014,부산수영구,"부산광역시 수영구 수영로 710-1, 4층 (광안동, 프라임메디컬 빌딩)",129.1172176,35.1677173
새샘내과의원,의원,부산,210011,부산금정구,"부산광역시 금정구 서동로 155, 3층 (서동)",129.1036714,35.2149171
새아여성의원,의원,부산,210009,부산해운대구,"부산광역시 해운대구 재반로 199, 4층 (반여동, 새아빌딩)",129.1304705,35.1951003
새영남내과의원,의원,부산,210004,부산진구,"부산광역시 부산진구 전포대로 190, (전포동)",129.0657707,35.1538162
